code_prime,address,codes_ordered,lat,lon,datetime_b_s,datetime_e_s
7210032,佐賀市三瀬,"[7210032, 7210038]",3326,13017,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7210033,佐賀市川副,"[7210033, 7210039, 7210044]",3312,13019,"['2001-03-22 12:00:00', '2010-07-01 12:00:00', '2022-12-23 12:00:00']","['2010-07-01 12:00:00', '2022-12-23 12:00:00', '2022-01-01 00:00:00']"
7210034,佐賀市東与賀,"[7210034, 7210040]",3312,13017,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7210035,佐賀市久保田,"[7210035, 7210041, 7210042]",3314,13014,"['2001-03-22 12:00:00', '2010-07-01 12:00:00', '2020-05-29 12:00:00']","['2010-07-01 12:00:00', '2020-05-29 12:00:00', '2022-01-01 00:00:00']"
7210130,鳥栖市宿町,"[7210130, 7210131, 7210132]",3323,13030,"['2001-03-22 12:00:00', '2010-07-01 12:00:00', '2023-04-29 12:00:00']","['2010-07-01 12:00:00', '2023-04-29 12:00:00', '2022-01-01 00:00:00']"
7210230,多久市北多久町,"[7210230, 7210231]",3317,13007,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7210320,武雄市武雄町武雄,"[7210320, 7210321]",3312,13002,"['2007-03-01 12:00:00', '2022-10-05 12:00:00']","['2022-10-05 12:00:00', '2022-01-01 00:00:00']"
7210330,武雄市武雄町,[7210330],3312,13001,['2001-03-22 12:00:00'],['2004-04-01 12:00:00']
7210331,武雄市武雄町昭和,"[7210331, 7210334, 7210337]",3312,13001,"['2004-04-01 12:00:00', '2010-07-01 12:00:00', '2018-05-01 12:00:00']","['2010-07-01 12:00:00', '2018-05-01 12:00:00', '2022-01-01 00:00:00']"
7210332,武雄市山内,"[7210332, 7210335]",3312,12957,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7210333,武雄市北方,"[7210333, 7210336, 7210338]",3313,13004,"['2001-03-22 12:00:00', '2010-07-01 12:00:00', '2018-05-01 12:00:00']","['2010-07-01 12:00:00', '2018-05-01 12:00:00', '2022-01-01 00:00:00']"
7210420,佐賀鹿島市納富分,[7210420],3306,13006,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7211730,基山町宮浦,"[7211730, 7211731]",3326,13031,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7212130,上峰町坊所,"[7212130, 7212131]",3319,13026,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7212830,大町町大町,"[7212830, 7212831]",3313,13007,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7212930,江北町山口,"[7212930, 7212931]",3313,13009,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7213030,白石町福田,"[7213030, 7213033]",3311,13008,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7213031,白石町福富,"[7213031, 7213034]",3311,13011,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7213032,白石町有明,"[7213032, 7213035]",3309,13007,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7213300,太良町多良,[7213300],3301,13011,['1996-04-01 12:00:00'],['2022-01-01 00:00:00']
7213630,みやき町中原,"[7213630, 7213633]",3321,13026,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7213631,みやき町北茂安,"[7213631, 7213634, 7213636]",3320,13027,"['2001-03-22 12:00:00', '2010-07-01 12:00:00', '2017-03-19 12:00:00']","['2010-07-01 12:00:00', '2017-03-19 12:00:00', '2022-01-01 00:00:00']"
7213632,みやき町三根,"[7213632, 7213635]",3318,13026,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7213730,小城市小城,"[7213730, 7213734, 7213739]",3318,13012,"['2001-03-22 12:00:00', '2010-07-01 12:00:00', '2013-03-15 12:00:00']","['2010-07-01 12:00:00', '2013-03-15 12:00:00', '2022-01-01 00:00:00']"
7213731,小城市三日月,"[7213731, 7213735, 7213738]",3316,13013,"['2001-03-22 12:00:00', '2010-07-01 12:00:00', '2012-08-03 12:00:00']","['2010-07-01 12:00:00', '2012-08-03 12:00:00', '2022-01-01 00:00:00']"
7213732,小城市牛津,"[7213732, 7213736, 7213741]",3315,13012,"['2001-03-22 12:00:00', '2010-07-01 12:00:00', '2015-12-15 12:00:00']","['2010-07-01 12:00:00', '2015-12-15 12:00:00', '2022-01-01 00:00:00']"
7213733,小城市芦刈,"[7213733, 7213737, 7213740]",3313,13013,"['2001-03-22 12:00:00', '2010-07-01 12:00:00', '2013-03-19 12:00:00']","['2010-07-01 12:00:00', '2013-03-19 12:00:00', '2022-01-01 00:00:00']"
7213800,嬉野市不動山,[7213800],3306,12957,['1994-07-15 12:00:00'],['2022-01-01 00:00:00']
7213830,嬉野市塩田,"[7213830, 7213832]",3308,13004,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7213831,嬉野市下宿乙,"[7213831, 7213833]",3306,12959,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7213930,吉野ヶ里町三田川,"[7213930, 7213932]",3319,13024,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7213931,吉野ヶ里町東脊振,"[7213931, 7213933]",3321,13024,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7214030,神埼市神埼,"[7214030, 7214033, 7214037]",3319,13022,"['2001-03-22 12:00:00', '2010-07-01 12:00:00', '2020-09-28 12:00:00']","['2010-07-01 12:00:00', '2020-09-28 12:00:00', '2022-01-01 00:00:00']"
7214031,神埼市千代田,"[7214031, 7214034]",3316,13022,"['2001-03-22 12:00:00', '2010-07-01 12:00:00']","['2010-07-01 12:00:00', '2022-01-01 00:00:00']"
7214032,神埼市脊振,"[7214032, 7214035, 7214036]",3323,13020,"['2001-03-22 12:00:00', '2010-07-01 12:00:00', '2020-05-22 12:00:00']","['2010-07-01 12:00:00', '2020-05-22 12:00:00', '2022-01-01 00:00:00']"
7214070,脊振山レーダー,[7214070],3326,13021,['1955-10-14 00:00:00'],['1968-12-31 23:59:59']
7300000,佐世保市大黒町,[7300000],3309,12944,['1947-01-01 00:00:00'],['2002-03-20 12:00:00']
7300001,佐世保市干尽町,[7300001],3310,12944,['2002-03-20 12:00:00'],['2022-01-01 00:00:00']
7300020,佐世保市八幡町,[7300020],3311,12943,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7300030,佐世保市吉井町,"[7300030, 7300035, 7300039]",3316,12941,"['2002-07-29 12:00:00', '2011-01-06 12:00:00', '2023-05-09 12:00:00']","['2011-01-06 12:00:00', '2023-05-09 12:00:00', '2022-01-01 00:00:00']"
7300031,佐世保市世知原町,"[7300031, 7300036]",3315,12945,"['2002-07-29 12:00:00', '2011-01-06 12:00:00']","['2011-01-06 12:00:00', '2022-01-01 00:00:00']"
7300032,佐世保市小佐々町,[7300032],3313,12936,['2004-08-09 12:00:00'],['2022-01-01 00:00:00']
7300033,佐世保市江迎町,"[7300033, 7300037]",3319,12938,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7300034,佐世保市鹿町町,"[7300034, 7300038, 7300040]",3316,12935,"['2002-07-29 12:00:00', '2011-08-02 12:00:00', '2023-05-09 12:00:00']","['2011-08-02 12:00:00', '2023-05-09 12:00:00', '2022-01-01 00:00:00']"
7300100,平戸市岩の上町,"[7300100, 7300101]",3322,12933,"['1939-01-11 00:00:00', '2014-01-08 12:00:00']","['2014-01-08 12:00:00', '2022-01-01 00:00:00']"
7300120,平戸市鏡川町,[7300120],3322,12932,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7300121,平戸市志々伎町,[7300121],3312,12925,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7300130,平戸市大島村,"[7300130, 7300134]",3329,12933,"['2002-07-29 12:00:00', '2011-01-06 12:00:00']","['2006-07-25 12:00:00', '2022-01-01 00:00:00']"
7300131,平戸市生月町,[7300131],3323,12926,['2002-07-29 12:00:00'],['2022-01-01 00:00:00']
7300132,平戸市田平町,[7300132],3322,12935,['2004-08-09 12:00:00'],['2022-01-01 00:00:00']
7300220,松浦市志佐町,[7300220],3321,12942,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7300230,松浦市福島町,"[7300230, 7300232]",3322,12949,"['2002-07-29 12:00:00', '2011-05-12 13:00:00']","['2011-05-12 13:00:00', '2022-01-01 00:00:00']"
7300231,松浦市鷹島町,[7300231],3326,12945,['2002-07-29 12:00:00'],['2022-01-01 00:00:00']
7300320,東彼杵町蔵本,[7300320],3302,12955,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7300430,川棚町中組,"[7300430, 7300431, 7300432]",3304,12952,"['2002-07-29 12:00:00', '2011-08-02 12:00:00', '2022-04-05 12:00:00']","['2011-08-02 12:00:00', '2022-04-05 12:00:00', '2022-01-01 00:00:00']"
7300530,波佐見町宿,"[7300530, 7300531]",3308,12954,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7301430,佐々町本田原,"[7301430, 7301431]",3314,12939,"['2002-07-29 12:00:00', '2011-01-06 12:00:00']","['2011-01-06 12:00:00', '2022-01-01 00:00:00']"
7310000,長崎市南山手,[7310000],3244,12952,['1878-07-01 00:00:00'],['2022-01-01 00:00:00']
7310001,長崎市長浦町,"[7310001, 7310003]",3255,12947,"['1996-04-01 12:00:00', '2011-01-06 12:00:00']","['2011-01-06 12:00:00', '2022-01-01 00:00:00']"
7310002,長崎市黒浜町,[7310002],3238,12948,['2007-07-02 12:00:00'],['2022-01-01 00:00:00']
7310021,長崎市元町,[7310021],3244,12953,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7310022,長崎市野母町,[7310022],3235,12946,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7310030,長崎市香焼町,[7310030],3241,12949,['2002-07-29 12:00:00'],['2022-01-01 00:00:00']
7310031,長崎市伊王島町,"[7310031, 7310035]",3242,12947,"['2002-07-29 12:00:00', '2011-01-06 12:00:00']","['2011-01-06 12:00:00', '2022-01-01 00:00:00']"
7310032,長崎市高島町,"[7310032, 7310036]",3240,12945,"['2002-07-29 12:00:00', '2011-01-06 12:00:00']","['2011-01-06 12:00:00', '2022-01-01 00:00:00']"
7310033,長崎市布巻町,"[7310033, 7310038]",3239,12950,"['2004-08-09 12:00:00', '2011-05-12 13:00:00']","['2011-05-12 13:00:00', '2022-01-01 00:00:00']"
7310034,長崎市神浦夏井町,[7310034],3253,12941,['2002-07-29 12:00:00'],['2011-01-06 12:00:00']
7310037,長崎市神浦江川町,[7310037],3253,12941,['2011-01-06 12:00:00'],['2022-01-01 00:00:00']
7310060,長崎三和町為石,[7310060],3239,12950,['2002-07-29 12:00:00'],['2004-08-09 12:00:00']
7310100,諫早市東小路町,"[7310100, 7310101]",3251,13003,"['1996-04-01 12:00:00', '2010-03-31 13:00:00']","['2010-03-31 13:00:00', '2022-01-01 00:00:00']"
7310120,諫早市小長井町,[7310120],3255,13011,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7310121,諫早市堂崎町,[7310121],3251,13001,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7310130,諫早市多良見町,[7310130],3250,12959,['2002-07-29 12:00:00'],['2022-01-01 00:00:00']
7310131,諫早市森山町,"[7310131, 7310135]",3250,13008,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7310132,諫早市飯盛町,"[7310132, 7310134]",3247,13001,"['2002-07-29 12:00:00', '2011-05-12 13:00:00']","['2011-05-12 13:00:00', '2022-01-01 00:00:00']"
7310133,諫早市高来町,"[7310133, 7310136]",3255,13008,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7310220,大村市玖島,[7310220],3254,12957,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7310270,大村通報所,[7310270],3256,12956,['1955-12-01 00:00:00'],['1975-04-01 23:59:00']
7310930,長与町嬉里,"[7310930, 7310931]",3250,12952,"['2002-07-29 12:00:00', '2006-07-25 12:00:00']","['2006-07-25 12:00:00', '2022-01-01 00:00:00']"
7311030,時津町浦,[7311030],3250,12951,['2002-07-29 12:00:00'],['2022-01-01 00:00:00']
7312220,西海市大瀬戸町,[7312220],3256,12939,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7312230,西海市西彼町,"[7312230, 7312234]",3259,12946,"['2002-07-29 12:00:00', '2011-01-06 12:00:00']","['2011-01-06 12:00:00', '2022-01-01 00:00:00']"
7312231,西海市西海町,"[7312231, 7312235]",3304,12941,"['2002-07-29 12:00:00', '2011-01-06 12:00:00']","['2011-01-06 12:00:00', '2022-01-01 00:00:00']"
7312232,西海市大島町,"[7312232, 7312237, 7312238]",3302,12937,"['2002-07-29 12:00:00', '2011-08-02 12:00:00', '2022-04-05 12:00:00']","['2011-08-02 12:00:00', '2022-04-05 12:00:00', '2022-01-01 00:00:00']"
7312233,西海市崎戸町,"[7312233, 7312236]",3301,12934,"['2002-07-29 12:00:00', '2011-01-06 12:00:00']","['2011-01-06 12:00:00', '2022-01-01 00:00:00']"
7320020,島原市下折橋町,[7320020],3247,13021,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7320030,島原市有明町,"[7320030, 7320031]",3251,13020,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7321700,雲仙市国見町,[7321700],3252,13018,['2003-09-02 12:00:00'],['2022-01-01 00:00:00']
7321701,雲仙市小浜町雲仙,[7321701],3244,13016,['1923-01-01 00:00:00'],['2022-01-01 00:00:00']
7321720,雲仙市千々石町,[7321720],3247,13012,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7321730,雲仙市瑞穂町,"[7321730, 7321736, 7321740]",3252,13014,"['2002-07-29 12:00:00', '2011-08-02 12:00:00', '2021-10-08 12:00:00']","['2011-08-02 12:00:00', '2021-10-08 12:00:00', '2022-01-01 00:00:00']"
7321731,雲仙市吾妻町,"[7321731, 7321737]",3250,13011,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7321732,雲仙市愛野町,"[7321732, 7321741]",3249,13009,"['2002-07-29 12:00:00', '2023-01-07 12:00:00']","['2023-01-07 12:00:00', '2022-01-01 00:00:00']"
7321733,雲仙市小浜町北本町,"[7321733, 7321738]",3244,13012,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7321734,雲仙市南串山町,"[7321734, 7321739]",3241,13009,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7321735,雲仙市雲仙出張所,[7321735],3244,13015,['2011-01-06 12:00:00'],['2022-01-01 00:00:00']
7321770,長崎国見町土黒甲,[7321770],3252,13018,['1996-04-01 12:00:00'],['2003-09-02 12:00:00']
7321820,南島原市口之津町,[7321820],3237,13011,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7321830,南島原市加津佐町,"[7321830, 7321838]",3238,13010,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7321831,南島原市南有馬町,[7321831],3238,13015,['2002-07-29 12:00:00'],['2022-01-01 00:00:00']
7321832,南島原市北有馬町,[7321832],3239,13015,['2002-07-29 12:00:00'],['2022-01-01 00:00:00']
7321833,南島原市西有家町,[7321833],3240,13018,['2002-07-29 12:00:00'],['2022-01-01 00:00:00']
7321834,南島原市有家町,"[7321834, 7321839]",3240,13018,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7321835,南島原市布津町,[7321835],3241,13021,['2002-07-29 12:00:00'],['2022-01-01 00:00:00']
7321836,南島原市深江町,"[7321836, 7321837]",3243,13021,"['2002-07-29 12:00:00', '2011-01-06 12:00:00']","['2011-01-06 12:00:00', '2022-01-01 00:00:00']"
7350600,長崎対馬市厳原町東里,[7350600],3412,12917,['1886-01-01 00:00:00'],['2022-01-01 00:00:00']
7350601,長崎対馬市上県町飼所,[7350601],3432,12924,['1994-07-15 12:00:00'],['2022-01-01 00:00:00']
7350602,長崎対馬市美津島町鴨居瀬,[7350602],3420,12923,['2013-07-30 12:00:00'],['2022-01-01 00:00:00']
7350620,長崎対馬市上対馬町,[7350620],3439,12928,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7350621,長崎対馬市豊玉町,[7350621],3424,12919,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7350622,長崎対馬市厳原町国分,[7350622],3412,12917,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7350630,長崎対馬市美津島町,[7350630],3416,12919,['2002-07-29 12:00:00'],['2009-01-05 12:00:00']
7350631,長崎対馬市峰町,"[7350631, 7350635]",3428,12919,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7350634,長崎対馬市美津島町鷄知,[7350634],3416,12919,['2011-08-02 12:00:00'],['2022-01-01 00:00:00']
7350636,長崎対馬市上県町佐須奈,[7350636],3438,12924,['2011-08-02 12:00:00'],['2022-01-01 00:00:00']
7360400,壱岐市芦辺町中野,[7360400],3348,12944,['1994-07-15 12:00:00'],['2022-01-01 00:00:00']
7360420,壱岐市郷ノ浦町,[7360420],3345,12941,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7360430,壱岐市勝本町,"[7360430, 7360435]",3351,12942,"['2002-07-29 12:00:00', '2018-02-12 12:00:00']","['2018-02-12 12:00:00', '2022-01-01 00:00:00']"
7360431,壱岐市芦辺町芦辺,"[7360431, 7360433]",3348,12946,"['2002-07-29 12:00:00', '2011-01-06 12:00:00']","['2011-01-06 12:00:00', '2022-01-01 00:00:00']"
7360432,壱岐市石田町,"[7360432, 7360434]",3345,12945,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7370130,小値賀町笛吹,"[7370130, 7370131]",3311,12904,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7371300,五島市木場町,"[7371300, 7371302]",3242,12850,"['1962-05-01 00:00:00', '2013-10-02 12:00:00']","['2013-10-02 12:00:00', '2022-01-01 00:00:00']"
7371301,五島市富江町繁敷,[7371301],3240,12845,['1994-07-15 12:00:00'],['2022-01-01 00:00:00']
7371320,五島市上大津町,[7371320],3240,12851,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7371321,五島市玉之浦町,[7371321],3238,12837,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7371330,五島市富江町富江,"[7371330, 7371334]",3237,12846,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7371331,五島市三井楽町,"[7371331, 7371335]",3245,12841,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7371332,五島市岐宿町,[7371332],3245,12846,['2002-07-29 12:00:00'],['2022-01-01 00:00:00']
7371333,五島市奈留町,"[7371333, 7371336]",3250,12856,"['2002-07-29 12:00:00', '2022-09-16 12:00:00']","['2022-09-16 12:00:00', '2022-01-01 00:00:00']"
7371370,富江測候所,[7371370],3237,12846,['1924-07-01 00:00:00'],['1962-04-30 23:59:00']
7371420,新上五島町若松,[7371420],3253,12901,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7371430,新上五島町青方,"[7371430, 7371436]",3259,12904,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2006-07-25 12:00:00', '2022-01-01 00:00:00']"
7371431,新上五島町榎津,[7371431],3300,12905,['2002-07-29 12:00:00'],['2011-01-06 12:00:00']
7371432,新上五島町有川,"[7371432, 7371437]",3259,12907,"['2002-07-29 12:00:00', '2011-08-02 12:00:00']","['2011-08-02 12:00:00', '2022-01-01 00:00:00']"
7371433,新上五島町奈良尾,"[7371433, 7371438, 7371439]",3250,12904,"['2002-07-29 12:00:00', '2012-03-27 12:00:00', '2023-03-24 12:00:00']","['2012-03-27 12:00:00', '2023-03-24 12:00:00', '2022-01-01 00:00:00']"
7371435,新上五島町立串,[7371435],3304,12906,['2011-01-06 12:00:00'],['2022-01-01 00:00:00']
7371520,佐世保市宇久町,[7371520],3315,12908,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7400230,南小国町赤馬場,"[7400230, 7400231]",3306,13104,"['1998-10-15 12:00:00', '2015-05-07 12:00:00']","['2015-05-07 12:00:00', '2022-01-01 00:00:00']"
7400320,熊本小国町宮原,[7400320],3307,13104,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7400430,産山村山鹿,"[7400430, 7400431]",3300,13113,"['1998-10-15 12:00:00', '2011-05-12 13:00:00']","['2011-05-12 13:00:00', '2022-01-01 00:00:00']"
7400720,熊本高森町高森,[7400720],3250,13107,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7401120,阿蘇市一の宮町,[7401120],3256,13107,['2007-03-01 12:00:00'],['2022-01-01 00:00:00']
7401130,阿蘇市内牧,"[7401130, 7401132, 7401133]",3259,13103,"['1998-10-15 12:00:00', '2007-12-29 12:00:00', '2011-05-12 13:00:00']","['2007-12-29 12:00:00', '2011-05-12 13:00:00', '2022-01-01 00:00:00']"
7401131,阿蘇市波野,"[7401131, 7401134]",3256,13114,"['1998-10-15 12:00:00', '2019-07-26 12:00:00']","['2019-07-26 12:00:00', '2022-01-01 00:00:00']"
7401200,南阿蘇村中松,[7401200],3253,13104,['1931-11-05 00:00:00'],['2022-01-01 00:00:00']
7401230,南阿蘇村吉田,[7401230],3250,13105,['1998-10-15 12:00:00'],['2022-01-01 00:00:00']
7401231,南阿蘇村河陰,[7401231],3249,13102,['1998-10-15 12:00:00'],['2022-01-01 00:00:00']
7401232,南阿蘇村河陽,"[7401232, 7401233]",3252,13100,"['1998-10-15 12:00:00', '2017-06-21 12:00:00']","['2017-06-21 12:00:00', '2022-01-01 00:00:00']"
