,code_prime,lon,lat,address,codes_ordered,gaps,distances,grand_date_b,grand_date_e,date_b_s,date_e_s,lats,lons,date_b_s_old,date_e_s_old,highest,highestplus1,duration,probability_not_occurr
115,5510160,13552,3348,熊野川町日足新宮市熊野川町日足,"[5510160, 5510130]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2003-07-07']","['2003-07-07', '2023-12-31']","[3348, 3348]","[13552, 13552]",,,4.0,5.0,8452.0,0.23348864926031918
116,2021830,14117,4025,青森南部町沖田面,[2021830],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[4025],[14117],,,4.0,5.0,6879.0,0.23369209557747894
117,4610031,13628,3441,津市久居東鷹跡町津市久居明神町,"[4610031, 4610041, 4610045]","[0, 0]","[1.85, 0.0, 1.85]",1998-06-15,2023-12-31,"['1998-06-15', '2010-09-07', '2015-02-18']","['2010-09-07', '2015-02-18', '2023-12-31']","[3441, 3440, 3441]","[13628, 13628, 13628]",,,4.0,5.0,8235.0,0.2342958544469393
118,2021630,14109,4020,田子町田子,"[2021630, 2021631]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2011-01-06']","['2011-01-06', '2023-12-31']","[4020, 4020]","[14109, 14109]",,,4.0,5.0,8113.0,0.2349625870764791
119,4610037,13626,3439,津市一志町田尻,"[4610037, 4610043]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2012-07-27']","['2012-07-27', '2023-12-31']","[3439, 3439]","[13626, 13626]",,,4.0,5.0,8235.0,0.23528089225235474
120,7510020,13137,3315,大分市碩田町大分市新春日町,"[7510020, 7510022]",[0],[2.41],2004-11-01,2023-12-31,"['2004-11-01', '2015-03-23']","['2015-03-23', '2023-12-31']","[3315, 3314]","[13137, 13136]",,,4.0,5.0,5904.0,0.23566603955608334
121,7020130,13115,3357,宇部市常盤町,"[7020130, 7020132, 7020133]","[0, 0]","[0.0, 0.0, 0.0]",1997-11-10,2023-12-31,"['1997-11-10', '2011-01-06', '2022-06-13']","['2011-01-06', '2022-06-13', '2023-12-31']","[3357, 3357, 3357]","[13115, 13115, 13115]",,,4.0,5.0,8452.0,0.2363953720762546
122,2521130,13956,3739,北塩原村北山,"[2521130, 2521131]",[0],[0.0],2001-12-12,2023-12-31,"['2001-12-12', '2010-08-26']","['2010-08-26', '2023-12-31']","[3739, 3739]","[13956, 13956]",,,4.0,5.0,6959.0,0.23699394694685202
123,1570400,14319,4218,広尾町並木通,[1570400],[],[],1958-01-01,2023-12-31,['1958-01-01'],['2023-12-31'],[4218],[14319],,,5.0,6.0,23010.0,0.23712072143201957
124,7530120,13124,3258,竹田市竹田小学校,[7530120],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3258],[13124],,,4.0,5.0,5904.0,0.23743684513175103
125,7705800,13044,3145,霧島市隼人町内山田,[7705800],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3145],[13044],,,4.0,5.0,9040.0,0.2379770082043666
126,3751034,13826,3801,佐渡市新穂瓜生屋,"[3751034, 3751046]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2018-05-28']","['2018-05-28', '2023-12-31']","[3801, 3801]","[13826, 13826]",,,4.0,5.0,8452.0,0.2382541819220253
127,6010030,13440,3357,阿南市那賀川町苅谷阿南市那賀川町,"[6010030, 6010032]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2011-01-06']","['2011-01-06', '2023-12-31']","[3357, 3357]","[13440, 13440]",,,4.0,5.0,8113.0,0.24179446556525772
128,5700130,13249,3526,出雲市平田町,"[5700130, 5700135]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2011-08-02']","['2011-08-02', '2023-12-31']","[3526, 3526]","[13249, 13249]",,,4.0,5.0,8235.0,0.24246980489761213
129,3724830,13902,3755,新潟中央区新潟市役所,"[3724830, 3724831]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2014-03-14']","['2014-03-14', '2023-12-31']","[3755, 3755]","[13902, 13902]",,,4.0,5.0,8452.0,0.24387883185130557
130,2030421,14124,4114,東通村小田野沢白糠,"[2030421, 2030422]",[0],[7.53],2006-06-20,2023-12-31,"['2006-06-20', '2014-09-05']","['2014-09-05', '2023-12-31']","[4114, 4110]","[14124, 14123]",,,5.0,6.0,5308.0,0.245183048783304
131,2030021,14110,4124,むつ市大畑町中島,"[2030021, 2030024]",[0],[0.0],2006-03-01,2023-12-31,"['2006-03-01', '2020-05-15']","['2020-05-15', '2023-12-31']","[4124, 4124]","[14110, 14110]",,,4.0,5.0,5419.0,0.2453396132954737
132,5600031,13417,3533,鳥取市福部町細川,[5600031],[],[],1998-10-15,2023-12-31,['1998-10-15'],['2023-12-31'],[3533],[13417],,,4.0,5.0,8113.0,0.24671338999148326
133,3721330,13916,3758,聖籠町諏訪山,"[3721330, 3721331]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2011-05-12']","['2011-05-12', '2023-12-31']","[3758, 3758]","[13916, 13916]",,,4.0,5.0,8452.0,0.24674450799782152
134,6100034,13402,3414,高松市香川町,[6100034],[],[],2000-07-18,2023-12-31,['2000-07-18'],['2023-12-31'],[3414],[13402],,,4.0,5.0,7471.0,0.24678183998120176
135,2201030,14051,3833,色麻町四竈,"[2201030, 2201031]",[0],[0.0],2002-03-02,2023-12-31,"['2002-03-02', '2004-04-01']","['2004-04-01', '2023-12-31']","[3833, 3833]","[14051, 14051]",,,5.0,6.0,6879.0,0.24754785919268432
136,5311000,13500,3439,明石市中崎,[5311000],[],[],1995-03-30,2023-12-31,['1995-03-30'],['2023-12-31'],[3439],[13500],,,4.0,5.0,9408.0,0.24906106432412722
137,1560000,14313,4255,帯広市東４条,[1560000],[],[],1919-01-01,2023-12-31,['1919-01-01'],['2023-12-31'],[4255],[14313],,,5.0,6.0,37255.0,0.24993226663878837
138,5210830,13525,3429,大阪和泉市府中町,"[5210830, 5210831, 5210832]","[0, 0]","[0.0, 0.0, 0.0]",1997-11-10,2023-12-31,"['1997-11-10', '2010-07-01', '2022-06-04']","['2010-07-01', '2022-06-04', '2023-12-31']","[3429, 3429, 3429]","[13525, 13525, 13525]",,,4.0,5.0,8452.0,0.25029344961282657
139,6101932,13410,3420,さぬき市志度,[6101932],[],[],2000-07-18,2023-12-31,['2000-07-18'],['2023-12-31'],[3420],[13410],,,4.0,5.0,7471.0,0.2502934496128266
140,6000230,13435,3400,小松島市横須町,"[6000230, 6000231, 6000232]","[0, 0]","[0.0, 0.0, 0.0]",1998-10-15,2023-12-31,"['1998-10-15', '2011-01-06', '2014-08-26']","['2011-01-06', '2014-08-26', '2023-12-31']","[3400, 3400, 3400]","[13435, 13435, 13435]",,,4.0,5.0,8113.0,0.25085208811886917
141,3700241,13820,3705,上越市清里区荒牧,[3700241],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3705],[13820],,,5.0,6.0,8452.0,0.2536021239796477
142,7520001,13155,3248,佐伯市蒲江蒲江浦,[7520001],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3248],[13155],,,5.0,6.0,9040.0,0.25360212397964776
143,7410130,13038,3232,八代市千丁町,[7410130],[],[],1998-10-15,2023-12-31,['1998-10-15'],['2023-12-31'],[3232],[13038],,,5.0,6.0,8113.0,0.2537706094275194
144,7620030,13125,3155,宮崎市橘通東,[7620030],[],[],2002-11-12,2023-12-31,['2002-11-12'],['2023-12-31'],[3155],[13125],,,4.0,5.0,6624.0,0.25407702267011656
145,7401131,13114,3256,阿蘇市波野,"[7401131, 7401134]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2019-07-26']","['2019-07-26', '2023-12-31']","[3256, 3256]","[13114, 13114]",,,5.0,6.0,8113.0,0.25725474313271696
146,4200130,13818,3639,須坂市須坂,[4200130],[],[],1999-07-21,2023-12-31,['1999-07-21'],['2023-12-31'],[3639],[13818],,,4.0,5.0,7834.0,0.2573781671055268
147,7000000,13123,3425,萩市堀内萩市土原,"[7000000, 7000001]",[0],[1.53],1948-02-14,2023-12-31,"['1948-02-14', '2006-06-20']","['2006-06-20', '2023-12-31']","[3425, 3425]","[13123, 13124]",,,4.0,5.0,26619.0,0.2576475397943596
148,3724333,13916,3750,阿賀野市山崎,[3724333],[],[],2001-03-22,2023-12-31,['2001-03-22'],['2023-12-31'],[3750],[13916],,,4.0,5.0,7224.0,0.2578286635364985
149,3570000,13931,3407,三宅村神着,"[3570000, 3570003]",[0],[0.0],1942-01-01,2023-12-31,"['1942-01-01', '2015-02-19']","['2015-02-19', '2023-12-31']","[3407, 3407]","[13931, 13931]",,,5.0,6.0,28854.0,0.25976593715887647
150,5500400,13509,3353,御坊市薗,[5500400],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3353],[13509],,,4.0,5.0,9040.0,0.25999834668931854
151,5404830,13556,3429,宇陀市大宇陀区迫間宇陀市大宇陀迫間,"[5404830, 5404834]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2010-10-08']","['2010-10-08', '2023-12-31']","[3429, 3429]","[13556, 13556]",,,4.0,5.0,8113.0,0.26014355095516606
152,7020020,13101,3404,下関市清末陣屋,[7020020],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3404],[13101],,,4.0,5.0,5904.0,0.26040309429837133
153,5803732,13345,3501,真庭市落合垂水,"[5803732, 5803743]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2016-03-25']","['2016-03-25', '2023-12-31']","[3501, 3501]","[13345, 13345]",,,4.0,5.0,8452.0,0.2604409758364204
154,2130132,14114,3923,花巻市東和町,"[2130132, 2130133, 2130134, 2130136]","[2, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2002-03-02,2023-12-31,"['2002-03-02', '2007-12-27', '2008-11-20', '2011-05-12']","['2007-12-25', '2008-11-20', '2011-05-12', '2023-12-31']","[3923, 3923, 3923, 3923]","[14114, 14114, 14114, 14114]",,,5.0,6.0,6877.0,0.262116680737393
155,5503330,13513,3349,和歌山印南町印南,"[5503330, 5503331, 5503332]","[0, 0]","[0.0, 0.0, 0.0]",1997-11-10,2023-12-31,"['1997-11-10', '2010-03-31', '2017-04-01']","['2010-03-31', '2017-04-01', '2023-12-31']","[3349, 3349, 3349]","[13513, 13513, 13513]",,,4.0,5.0,8452.0,0.2621427961643568
156,5210530,13534,3430,富田林市高辺台,[5210530],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3430],[13534],,,4.0,5.0,8452.0,0.2644240620131684
157,3400531,14037,3546,旭市南堀之内,[3400531],[],[],2001-05-10,2023-12-31,['2001-05-10'],['2023-12-31'],[3546],[14037],,,5.0,6.0,7175.0,0.2647835316183062
158,5814333,13406,3442,瀬戸内市長船町,[5814333],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3442],[13406],,,4.0,5.0,8452.0,0.26719626147464803
159,7432001,13002,3212,天草市牛深町,[7432001],[],[],1949-06-01,2023-12-31,['1949-06-01'],['2023-12-31'],[3212],[13002],,,4.0,5.0,26146.0,0.26861356903019756
160,2500232,14021,3706,白河市東,[2500232],[],[],2001-12-12,2023-12-31,['2001-12-12'],['2023-12-31'],[3706],[14021],,,5.0,6.0,6959.0,0.2695749172418068
161,2330000,14026,3917,横手市雄物川町今宿,"[2330000, 2330001]",[0],[0.0],1996-04-01,2023-12-31,"['1996-04-01', '2021-11-18']","['2021-11-18', '2023-12-31']","[3917, 3917]","[14026, 14026]",,,4.0,5.0,9040.0,0.27282961354142865
162,7510331,13130,3327,杵築市山香町,"[7510331, 7510334]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3327, 3327]","[13130, 13130]",,,4.0,5.0,7471.0,0.2730148241861516
163,5700134,13241,3523,出雲市大社町杵築南,"[5700134, 5700138]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2011-08-02']","['2011-08-02', '2023-12-31']","[3523, 3523]","[13241, 13241]",,,4.0,5.0,8235.0,0.27383842379180956
164,3713831,13851,3702,南魚沼市塩沢庁舎,"[3713831, 3713832]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2022-11-24']","['2022-11-24', '2023-12-31']","[3702, 3702]","[13851, 13851]",,,5.0,6.0,8452.0,0.27391856475108795
165,3713731,13858,3714,魚沼市小出島,"[3713731, 3713739]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2020-05-08']","['2020-05-08', '2023-12-31']","[3714, 3714]","[13858, 13858]",,,5.0,6.0,8452.0,0.27528145286702255
166,2120030,14110,3951,盛岡市渋民,[2120030],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3951],[14110],,,5.0,6.0,6879.0,0.27565358214568153
167,6112630,13357,3414,綾川町山田下,"[6112630, 6112632]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3414, 3414]","[13357, 13357]",,,4.0,5.0,7471.0,0.2760802042661199
168,4310335,13730,3518,恵那市上矢作町,[4310335],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3518],[13730],,,4.0,5.0,7659.0,0.2771292923640002
169,2332900,14038,3924,秋田美郷町六郷東根,[2332900],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3924],[14038],,,4.0,5.0,9666.0,0.2777206354091929
170,5814400,13401,3445,赤磐市上市,[5814400],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3445],[13401],,,4.0,5.0,9040.0,0.27845421043347146
171,5510032,13546,3350,田辺市本宮町本宮,[5510032],[],[],2001-12-12,2023-12-31,['2001-12-12'],['2023-12-31'],[3350],[13546],,,4.0,5.0,6959.0,0.2786693043394658
172,4210330,13807,3602,諏訪市高島,[4210330],[],[],1999-07-21,2023-12-31,['1999-07-21'],['2023-12-31'],[3602],[13807],,,4.0,5.0,7834.0,0.2794980836300129
173,5500020,13510,3414,和歌山市一番丁,[5500020],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3414],[13510],,,4.0,5.0,5904.0,0.28039499871322704
174,1460000,14058,4219,室蘭市山手町,"[1460000, 1460001]",[0],[1.37],1923-06-01,2023-12-31,"['1923-06-01', '2009-06-01']","['2009-06-01', '2023-12-31']","[4219, 4219]","[14058, 14059]",,,4.0,5.0,35643.0,0.28219724619600395
175,2311430,13958,3917,にかほ市平沢,[2311430],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3917],[13958],,,4.0,5.0,8452.0,0.2822043978743685
176,4322120,13629,3538,揖斐川町東杉原,[4322120],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3538],[13629],,,4.0,5.0,5904.0,0.2825077596241611
177,5814931,13356,3436,岡山南区浦安南町,[5814931],[],[],2009-01-30,2023-12-31,['2009-01-30'],['2023-12-31'],[3436],[13356],,,4.0,5.0,4353.0,0.2825274038442265
178,3751030,13822,3801,佐渡市千種,[3751030],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3801],[13822],,,4.0,5.0,8452.0,0.28350575680808043
179,7600330,13130,3208,高鍋町上江,"[7600330, 7600331, 7600332]","[0, 0]","[0.0, 0.0, 0.0]",1998-10-15,2023-12-31,"['1998-10-15', '2011-01-06', '2015-01-10']","['2011-01-06', '2015-01-10', '2023-12-31']","[3208, 3208, 3208]","[13130, 13130, 13130]",,,4.0,5.0,8113.0,0.28373660336425005
180,5404831,13559,3428,宇陀市菟田野松井,[5404831],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3428],[13559],,,4.0,5.0,8452.0,0.28408943614039345
181,2400130,13950,3855,酒田市本町,"[2400130, 2400136]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2016-03-29']","['2016-03-29', '2023-12-31']","[3855, 3855]","[13950, 13950]","['1998-10-15', '2016-02-26']",,4.0,5.0,8113.0,0.28412638081276875
182,1260000,14222,4346,旭川市８条通宮前１条,"[1260000, 1260001]",[0],[1.85],1919-01-01,2023-12-31,"['1919-01-01', '2004-10-01']","['2004-10-01', '2023-12-31']","[4346, 4345]","[14222, 14222]",,,4.0,5.0,37255.0,0.2843836475262167
183,5814530,13337,3433,浅口市金光町,"[5814530, 5814534]",[450],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2010-03-31']","['2009-01-05', '2023-12-31']","[3433, 3433]","[13337, 13337]",,,4.0,5.0,8002.0,0.28668748588094894
184,3550000,13922,3445,伊豆大島町元町,"[3550000, 3550004]",[0],[1.53],1938-10-01,2023-12-31,"['1938-10-01', '2010-03-31']","['2010-03-31', '2023-12-31']","[3445, 3445]","[13922, 13921]",,,5.0,6.0,30042.0,0.2888065683544988
185,5510530,13526,3342,上富田町朝来,[5510530],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3342],[13526],,,4.0,5.0,8452.0,0.29003402877073614
186,7500130,13129,3337,豊後高田市真玉,[7500130],[],[],2000-07-18,2023-12-31,['2000-07-18'],['2023-12-31'],[3337],[13129],,,4.0,5.0,7471.0,0.29102742083276634
187,4200230,13822,3645,中野市三好町,"[4200230, 4200232]",[0],[0.0],1999-07-21,2023-12-31,"['1999-07-21', '2018-10-01']","['2018-10-01', '2023-12-31']","[3645, 3645]","[13822, 13822]","['1999-07-21', '2018-09-22']",,4.0,5.0,7834.0,0.291707364773525
188,2420920,14000,3823,西川町大井沢,[2420920],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[3823],[14000],,,4.0,5.0,5308.0,0.2924259415048801
189,6110331,13338,3404,観音寺市豊浜町,"[6110331, 6110333]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3404, 3404]","[13338, 13338]",,,4.0,5.0,7471.0,0.29290305136138434
190,3702220,13815,3701,妙高市田町,[3702220],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[3701],[13815],,,4.0,5.0,5308.0,0.29446347609836426
191,2020820,14115,4105,横浜町林ノ脇,[2020820],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[4105],[14115],,,4.0,5.0,5308.0,0.29796280752358817
192,2333122,14033,3936,仙北市角館町小勝田,[2333122],[],[],2006-08-01,2023-12-31,['2006-08-01'],['2023-12-31'],[3936],[14033],,,4.0,5.0,5266.0,0.30021413027536475
193,5211930,13539,3431,大阪太子町山田,[5211930],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3431],[13539],,,4.0,5.0,8452.0,0.30025711726522014
194,5503400,13521,3351,みなべ町土井,[5503400],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3351],[13521],,,4.0,5.0,9666.0,0.300305293443424
195,3403100,14012,3525,長柄町大津倉長柄町総合グラウンド,"[3403100, 3403200]",[0],[4.78],1994-07-15,2023-12-31,"['1994-07-15', '2019-04-13']","['2019-04-13', '2023-12-31']","[3525, 3523]","[14012, 14014]",,,4.0,5.0,9666.0,0.3017533603143981
196,3700020,13752,3701,糸魚川市大野,[3700020],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[3701],[13752],,,4.0,5.0,5308.0,0.30493715876723043
197,2401431,13954,3851,庄内町余目,"[2401431, 2401432]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2020-05-15']","['2020-05-15', '2023-12-31']","[3851, 3851]","[13954, 13954]",,,4.0,5.0,8113.0,0.3051488805255481
198,6101830,13400,3428,直島町役場,"[6101830, 6101831, 6101832]","[0, 0]","[0.0, 0.0, 0.0]",2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12', '2013-10-29']","['2011-05-12', '2013-10-29', '2023-12-31']","[3428, 3428, 3428]","[13400, 13400, 13400]",,,4.0,5.0,7471.0,0.30517930352196626
199,2311332,14003,3933,由利本荘市岩城内道川,[2311332],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3933],[14003],,,4.0,5.0,8452.0,0.30600624221387884
200,2311337,14011,3912,由利本荘市鳥海町伏見,"[2311337, 2311321]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2017-11-16']","['2017-11-16', '2023-12-31']","[3912, 3912]","[14011, 14011]","['1997-11-10', '1996-06-01']",,4.0,5.0,8452.0,0.3073576900611033
201,2030060,14100,4112,青森川内町川内むつ市川内町,"[2030060, 2030030]",[0],[0.0],2002-03-02,2023-12-31,"['2002-03-02', '2004-08-09']","['2004-08-09', '2023-12-31']","[4112, 4112]","[14100, 14100]",,,4.0,5.0,6879.0,0.30790654274243534
202,7111130,13042,3351,水巻町頃末,"[7111130, 7111131]",[0],[0.0],2002-03-20,2023-12-31,"['2002-03-20', '2005-07-07']","['2005-07-07', '2023-12-31']","[3351, 3351]","[13042, 13042]",,,4.0,5.0,6861.0,0.3088026354805151
203,7112530,13057,3339,みやこ町犀川本庄,"[7112530, 7112533]",[0],[0.0],2002-03-20,2023-12-31,"['2002-03-20', '2019-03-25']","['2019-03-25', '2023-12-31']","[3339, 3339]","[13057, 13057]",,,4.0,5.0,6861.0,0.31048890985949157
204,2021832,14123,4028,青森南部町苫米地,"[2021832, 2021834]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2011-01-06']","['2011-01-06', '2023-12-31']","[4028, 4028]","[14123, 14123]",,,5.0,6.0,8113.0,0.31049637342673597
205,3751024,13830,3755,佐渡市松ヶ崎,[3751024],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[3755],[13830],,,4.0,5.0,5308.0,0.3118564822679495
206,1660000,14507,4324,別海町常盤,[1660000],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[4324],[14507],,,5.0,6.0,9040.0,0.31247676499779475
207,2131330,14107,3912,金ケ崎町西根,[2131330],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3912],[14107],,,5.0,6.0,6879.0,0.3163375609375587
208,4600000,13635,3456,四日市市小古曽四日市市日永,"[4600000, 4600001]",[0],[0.0],1966-01-01,2023-12-31,"['1966-01-01', '2000-07-18']","['2000-07-18', '2023-12-31']","[3456, 3456]","[13635, 13635]",,,4.0,5.0,20088.0,0.3166587945167378
209,7133430,13038,3326,筑前町新町,[7133430],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3326],[13038],,,4.0,5.0,6861.0,0.3169434745637442
210,3700200,13815,3706,上越市大手町,"[3700200, 3700202]",[0],[0.0],1922-02-01,2023-12-31,"['1922-02-01', '2014-10-29']","['2014-10-29', '2023-12-31']","[3706, 3706]","[13815, 13815]",,,5.0,6.0,36128.0,0.317889648298655
211,7521834,13136,3302,豊後大野市千歳町,"[7521834, 7521840]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3302, 3302]","[13136, 13136]",,,4.0,5.0,7471.0,0.3189273905072963
212,3610000,13905,3516,小田原市久野,[3610000],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3516],[13905],,,4.0,5.0,9666.0,0.3194274311695214
213,2130320,14132,3920,遠野市松崎町青笹町,"[2130320, 2130321]",[0],[2.87],2004-05-26,2023-12-31,"['2004-05-26', '2012-07-03']","['2012-07-03', '2023-12-31']","[3920, 3920]","[14132, 14134]",,,5.0,6.0,6063.0,0.31978722666848924
214,3724433,13923,3743,阿賀町白崎,[3724433],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3743],[13923],,,4.0,5.0,8452.0,0.32044586987096524
215,6110230,13347,3414,善通寺市文京町,"[6110230, 6110231, 6110232]","[0, 0]","[0.0, 0.0, 0.0]",2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12', '2021-12-24']","['2011-05-12', '2021-12-24', '2023-12-31']","[3414, 3414, 3414]","[13347, 13347, 13347]",,,4.0,5.0,7471.0,0.32082050459348577
216,5903632,13238,3444,安芸高田市美土里町,"[5903632, 5903638]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2011-01-06']","['2011-01-06', '2023-12-31']","[3444, 3444]","[13238, 13238]",,,4.0,5.0,8113.0,0.3208205045934859
217,3610200,13913,3523,秦野市曽屋,[3610200],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3523],[13913],,,4.0,5.0,9040.0,0.3220479020840533
218,5400530,13551,3431,桜井市粟殿,"[5400530, 5400531, 5400532]","[0, 0]","[0.0, 0.0, 0.0]",1997-11-10,2023-12-31,"['1997-11-10', '2010-10-18', '2021-09-19']","['2010-10-18', '2021-09-19', '2023-12-31']","[3431, 3431, 3431]","[13551, 13551, 13551]",,,4.0,5.0,8452.0,0.32290283729596997
